07.09.2021|13:36:59*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:36:02*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:35:49*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:35:24*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:35:06*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:34:48*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:34:32*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:34:06*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:33:49*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:33:20*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:32:48*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:31:50*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:30:40*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:29:03*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:10:08*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:08:50*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:07:40*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:06:41*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|13:03:39*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:55:24*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:54:07*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:46:07*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:44:48*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:40:59*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:39:29*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:38:45*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:37:51*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:37:20*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:36:01*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:35:27*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:35:11*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:33:12*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|12:32:11*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:43:23*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:43:00*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:40:25*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:39:29*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:38:08*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:36:51*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:32:50*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:31:22*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:27:25*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:26:52*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:23:33*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:22:00*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:20:52*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:20:45*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:19:51*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:19:38*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:12:30*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:10:28*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:09:40*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:07:56*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:05:01*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:03:33*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|11:00:15*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:59:57*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:59:33*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:57:26*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:56:29*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:56:10*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:55:49*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:55:14*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:54:27*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:54:16*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
